id,project_name,contract_name,contract_amount,buyer,supplier,procurement_method
682,宁夏回族自治区中医医院（宁夏回族自治区中医研究院）设备更新换代建设项目(三、四、五标段),宁夏回族自治区中医医院（宁夏回族自治区中医研究院）设备更新换代建设项目(三、四、五标段),1030.0,宁夏回族自治区中医医院（宁夏回族自治区中医研究院）,未知,公开招标
683,方城县就业创业服务中心方城县零工市场2026年度至2028年度就业公共服务购买项目,方城县就业创业服务中心方城县零工市场2026年度至2028年度就业公共服务购买项目,255.0,方城县就业创业服务中心,未知,公开招标
684,天长市铜城镇第四轮环卫保洁服务采购项目,天长市铜城镇第四轮环卫保洁服务采购项目,850.0,天长市铜城镇人民政府,未知,公开招标
685,数智电商实训中心,数智电商实训中心,108.0,重庆工信职业学院,未知,公开招标
686,2025年医学装备采购计划（第二批）,2025年医学装备采购计划（第二批）,161.0,重庆市江津区中心医院,未知,公开招标
687,青海省第五人民医院2025年度信息类耗材采购服务项目（第四次）,青海省第五人民医院2025年度信息类耗材采购服务项目（第四次）,86.17,青海省第五人民医院,未知,公开招标
688,青海省妇女儿童医院眼科设备（包三、包四）（第二次）,青海省妇女儿童医院眼科设备（包三、包四）（第二次）,87.96,青海省妇女儿童医院,未知,公开招标
689,宕昌县2026年职业技能培训项目招标公告,宕昌县2026年职业技能培训项目招标公告,,未知,未知,公开招标
690,全国农作物病虫疫情监测中心北京分中心田间监测点建设项目其他农业和林业机械采购项目,全国农作物病虫疫情监测中心北京分中心田间监测点建设项目其他农业和林业机械采购项目,881.7,北京市植物保护站,未知,公开招标
691,云南大学附属医院检验系统升级改造项目,云南大学附属医院检验系统升级改造项目,128.0,云南大学附属医院,未知,公开招标
692,2025年天山区园林队追加智能灌溉系统采购,2025年天山区园林队追加智能灌溉系统采购,50.83,乌鲁木齐市天山区园林队,未知,公开招标
693,蒙自市人民医院2025年医疗设备采购项目(第二批）,蒙自市人民医院2025年医疗设备采购项目(第二批）,747.96,蒙自市人民医院,未知,公开招标
694,采购脉冲激光治疗仪等医疗设备一批采购项目合同包1(二次),采购脉冲激光治疗仪等医疗设备一批采购项目合同包1(二次),99.0,陕西省勉县医院,未知,公开招标
695,诸暨市姚江镇人民政府2026年度食堂物资采购项目,诸暨市姚江镇人民政府2026年度食堂物资采购项目,250.0,诸暨市姚江镇人民政府,未知,公开招标
696,福建理工大学人脸库平台采购项目,福建理工大学人脸库平台采购项目,60.0,福建理工大学,未知,公开招标
697,福州市马尾区消防救援大队食堂副食品定点采购项目,福州市马尾区消防救援大队食堂副食品定点采购项目,163.8,福州市马尾区消防救援大队,未知,公开招标
698,海洋综合数据AI计算子系统(海洋综合数据AI计算子平台）,海洋综合数据AI计算子系统(海洋综合数据AI计算子平台）,345.0,哈尔滨工业大学,未知,公开招标
699,新疆维吾尔自治区第三人民医院体检中心显卡采购项目（三次）,新疆维吾尔自治区第三人民医院体检中心显卡采购项目（三次）,3.0,新疆维吾尔自治区第三人民医院,未知,公开招标
700,安保服务采购项目,安保服务采购项目,443.52,赣州市妇幼保健院,未知,公开招标
701,哈尔滨医科大学附属第二医院6500系列四级杆-飞行时间液质联用仪维保服务单一来源公告,哈尔滨医科大学附属第二医院6500系列四级杆-飞行时间液质联用仪维保服务单一来源公告,,未知,未知,公开招标
702,九江技师学院精密测量实训室设备采购项目,九江技师学院精密测量实训室设备采购项目,179.0,九江技师学院,未知,公开招标
703,江西省人口信息管理系统集中建库项目包4,江西省人口信息管理系统集中建库项目包4,703.54,江西省公安厅本级,未知,公开招标
704,鹰潭市余江区总医院妇幼保健院院区整体搬迁-第二批医疗设备采购,鹰潭市余江区总医院妇幼保健院院区整体搬迁-第二批医疗设备采购,206.03,鹰潭市余江区妇幼保健院,未知,公开招标
705,科创楼功能教室装备,科创楼功能教室装备,210.0,江西省南康中学,未知,公开招标
706,教学模具,教学模具,217.0,江西省信丰县人民医院,未知,公开招标
707,萍乡市人民医院GE CT一批年保,萍乡市人民医院GE CT一批年保,360.0,萍乡市人民医院,未知,公开招标
708,萍乡市人民医院西门子CT一批年保采购项目,萍乡市人民医院西门子CT一批年保采购项目,600.0,萍乡市人民医院,未知,公开招标
709,石城县中医院手术室、胃肠镜中心仪器设备及配套设施采购项目,石城县中医院手术室、胃肠镜中心仪器设备及配套设施采购项目,320.0,石城县中医院,未知,公开招标
710,赣州市赣县区2024-2025年中央财政油茶产业发展示范奖补—油茶水肥一体化建设项目,赣州市赣县区2024-2025年中央财政油茶产业发展示范奖补—油茶水肥一体化建设项目,427.64,赣州市林业局赣县分局,未知,公开招标
711,万年县社区居家养老服务网络建设项目厨房设备采购,万年县社区居家养老服务网络建设项目厨房设备采购,422.47,万年县民政局,未知,公开招标
712,2026-2027年合作共建九江市科技成果转移转化中心采购项目,2026-2027年合作共建九江市科技成果转移转化中心采购项目,200.0,九江市科技局,未知,公开招标
713,南昌市洪都中医院采购体外冲击波治疗仪等设备一批项目,南昌市洪都中医院采购体外冲击波治疗仪等设备一批项目,239.5,南昌市洪都中医院,未知,公开招标
714,九江市第一人民医院活水院区功能提升建设项目-消化科一批设备采购项目,九江市第一人民医院活水院区功能提升建设项目-消化科一批设备采购项目,380.95,九江市第一人民医院,未知,公开招标
715,九江市第一人民医院活水院区功能提升建设项目-掺铥光纤激光治疗机采购项目,九江市第一人民医院活水院区功能提升建设项目-掺铥光纤激光治疗机采购项目,289.0,九江市第一人民医院,未知,公开招标
716,南昌市洪都中医院采购针刀镜等设备一批,南昌市洪都中医院采购针刀镜等设备一批,267.5,南昌市洪都中医院,未知,公开招标
717,中医设备采购,中医设备采购,113.0,德兴市卫生健康委员会,未知,公开招标
718,南昌市洪都中医院采购北院介入室医用数字减影血管造影设备（DSA）及配套设施项目,南昌市洪都中医院采购北院介入室医用数字减影血管造影设备（DSA）及配套设施项目,800.0,南昌市洪都中医院,未知,公开招标
719,婺源县生活垃圾分类全覆盖和处理设施建设项目城区垃圾分类设施采购,婺源县生活垃圾分类全覆盖和处理设施建设项目城区垃圾分类设施采购,429.69,婺源县城市管理局,未知,公开招标
720,上饶市人民医院采购手术器械一批项目,上饶市人民医院采购手术器械一批项目,234.0,上饶市人民医院,未知,公开招标
721,骨密度计算机辅助诊断系统等一批医疗设备采购,骨密度计算机辅助诊断系统等一批医疗设备采购,166.9,九江市中医医院,未知,公开招标
722,南昌健康职业技术学院口腔修复工艺技术实训室设备购置,南昌健康职业技术学院口腔修复工艺技术实训室设备购置,228.36,南昌健康职业技术学院,未知,公开招标
723,浦城县县域医共体资源共享中心和中心药房（共享中药房）—中心药房配套建设项目采购,浦城县县域医共体资源共享中心和中心药房（共享中药房）—中心药房配套建设项目采购,1339.7,浦城县医院,未知,公开招标
724,新疆维吾尔自治区第三人民医院临床腹部外科耗材采购项目（五次）,新疆维吾尔自治区第三人民医院临床腹部外科耗材采购项目（五次）,125.62,新疆维吾尔自治区第三人民医院,未知,公开招标
725,2026年春节双拥慰问品采购项目,2026年春节双拥慰问品采购项目,78.0,绍兴市退役军人事务局,未知,公开招标
726,府谷县能源局煤矿安全监控人员劳务派遣费用招标公告,府谷县能源局煤矿安全监控人员劳务派遣费用招标公告,,未知,未知,公开招标
727,云南省老年病医院物业管理服务政府采购项目,云南省老年病医院物业管理服务政府采购项目,129.8,云南省老年病医院,未知,公开招标
728,银川市西夏区第二十小学2025年义务教育薄弱环节改善和能力提升项目,银川市西夏区第二十小学2025年义务教育薄弱环节改善和能力提升项目,70.2,银川市西夏区第二十小学,未知,公开招标
729,梅州市政府储备冻猪肉2026-2028年度承储企业采购项目招标公告,梅州市政府储备冻猪肉2026-2028年度承储企业采购项目招标公告,,未知,未知,公开招标
730,哈尔滨医科大学附属第一医院CT核磁共振、彩超维保服务单一来源公告,哈尔滨医科大学附属第一医院CT核磁共振、彩超维保服务单一来源公告,,未知,未知,公开招标
731,彩色多普勒超声诊断仪,彩色多普勒超声诊断仪,245.0,仙桃市第一人民医院,未知,公开招标
732,胃肠镜摄像系统,胃肠镜摄像系统,210.0,仙桃市第一人民医院,未知,公开招标
733,衢州市公立医院改革与高质量发展示范项目-无人机血液配送保障项目（二次招标）,衢州市公立医院改革与高质量发展示范项目-无人机血液配送保障项目（二次招标）,347.0,衢州市中心血站,未知,公开招标
734,河北省未成年犯管教所2026年伙食采购计划,河北省未成年犯管教所2026年伙食采购计划,157.0,河北省未成年犯管教所,未知,公开招标
735,承德县乡镇及开发区2026年至2028年环境空气质量自动监测站运营维护项目,承德县乡镇及开发区2026年至2028年环境空气质量自动监测站运营维护项目,1021.27,承德市生态环境局承德县分局,未知,公开招标
