id,company_name,credit_code,registration_date,company_type,legal_representative,registered_capital_value,province,city,registration_address,business_scope
545,上海 任融 人力资源 服务 有限公司,91310120MA1HQLDJ1Y,2019-01-17,未知类型,余丽娟,0.0,上海,奉贤,上海市 奉贤区 望园 路 2066 弄 7 幢,人才 咨询 ， 企业 管理 咨询 ， 商务信息 咨询 ， 文化 艺术交流 策划 ， 市场 营销策划 ， 企业 营销策划 ， 企业形象 策划 ， 保洁 服务 ， 市场 信息 咨询 与 调查 不得 从事 社会 调查 社会 调研 民意调查 民意测验 ， 电子商务
546,上海 伟佑 橡 塑制品 有限公司,91310120MA1HQLFW0H,2019-01-17,未知类型,卢天佑,0.0,上海,奉贤,上海市 奉贤区 金闸 公路 999 号 1 幢 3 层 2781 室,橡 塑制品 五金制品 建筑材料 装饰 材料 模具 办公用品 家居用品 工艺礼品 电子产品 仪器仪表 电线电缆 五金交电 文具用品 日用百货 批发 零售 ， 机械设备 加工
547,上海 以楼 建筑工程 有限公司,91310116MA1JBH3J78,2019-01-17,未知类型,潘以楼,0.0,上海,金山,上海市 金山区 亭林镇 松隐 育才路 121 弄 22 号 2 幢 39 室,建筑工程 ， 房屋 建设工程 ， 市政工程 ， 水利水电 工程 ， 建筑 装饰 工程 ， 园林绿化 工程 ， 建筑 劳务 分包 ， 商品信息 咨询 ， 建筑设计 咨询 。 依法 须 经 批准 的 项目 ， 经 相关 部门 批准 后方 可 开展 经营 活动
548,上海 仓颉 国际贸易 有限公司,91310230MA1K2JNQ92,2019-01-17,未知类型,刘怡迪,0.0,上海,崇明,上海市 崇明 区北 沿 公路 2111 号 3 幢 106 - 69 室 ( 上海 崇明 森林 旅游 园区 ),从事 货物 及 技术 进出口 业务 ， 化工原料 及 产品 除 危险 化学品 监控 化学品 烟花爆竹 民用 爆炸 物品 易制毒 化学品 电子产品 仪器仪表 机电设备 健身器材 橡 塑制品 针纺织品 服装服饰 及 辅料 鞋帽 皮革制品 箱包 化妆品 日用百货 纸制品 家居用品 床上用品 灯具 灯饰 花卉 木材 木制品 金属材料 及 制品 防火 材料 文体用品 宠物用品 饲料 珠宝首饰 黄金 制品 的 销售 ， 电子商务
549,上海 久元 文化 发展 有限公司,91310117MA1J3BRY27,2019-01-17,未知类型,郑彬影,0.0,上海,松江,上海市 松江区 佘 山镇 陶干路 701 号 5 幢,"文化 艺术交流 活动 策划 , 品牌 策划 , 企业形象 策划 , 市场 营销策划 , 工艺礼品 设计 , 美术品 设计 , 工业 产品设计 , 展览 展示 服务 , 会务 服务 , 摄影 摄像 服务 , 舞台 搭建 , 灯光音响 设备 租赁 , 体育赛事 活动 策划 , 公关活动 策划 , 从事 网络科技 领域 内 的 技术开发 技术咨询 技术 服务 技术转让 , 电脑 图文 设计 制作 , 电子商务 ( 不得 从事 增值 电信 金融业务 ) , ..."
550,上海 予澈 实业 有限公司,91310117MA1J3BTN5X,2019-01-17,未知类型,郑玉新,0.0,上海,松江,上海市 松江区 乐都 路 358 号 501 室,"建筑 装潢 材料 ( 除 危险品 ) 批发 及 零售 , 商务信息 咨询 , 电子商务 ( 不得 从事 增值 电信业务 金融业务 ) , 建筑设备 及 配件 租赁 园林绿化 工程 , 企业 管理 咨询 , 设计 制作 代理 发布 各类 广告 , 室内外 装潢 设计 。 依法 须 经 批准 的 项目 , 经 相关 部门 批准 后方 可 开展 经营 活动"
551,上海 一元 检史 信息 科技 有限公司,91310110MA1G8WHP79,2019-01-17,未知类型,杨孟宇,0.0,上海,杨浦,上海市 杨浦区 隆昌 路 588 号 3 幢 308 室 ( 集中 登记 地 ),"信息 科技 网络科技 领域 内 的 技术 服务 技术咨询 技术 服务 技术转让 , 软件开发 销售 , 平面设计 , 计算机系统 集成 , 计算机硬件 及 耗材 办公设备 租赁 销售 , 设计 制作 代理 发布 各类 广告 , 多媒体 制作 , 图文 设计 制作 , 动漫 设计 , 市场 营销策划 , 企业 管理 咨询 , 文化 艺术交流 活动 策划 , 体育赛事 策划 , 公关活动 策划 。 依法 须 经 批准 的 ..."
552,上海 东恩 健康 管理 有限公司,91310117MA1J3BRP9M,2019-01-17,未知类型,赵德林,0.0,上海,松江,上海市 松江区 小 昆山 镇 平原 街 236 号 5 幢 A314 室 A316 室,健康 管理 咨询服务
553,上海 乐实 贸易 有限公司,91310113MA1GN86L09,2019-01-17,未知类型,秦程程,0.0,上海,宝山,上海市 宝山区 市 一路 199 号 2 楼 1015W,"服装服饰 加工 ( 限 分支机构 经营 ) ; 箱包 鞋帽 服装服饰 洗涤 用品 家居用品 针纺织品 劳防 用品 床上用品 橡胶制品 珠宝饰品 化妆品 工艺礼品 ( 象牙 及其 制品 除外 ) 文体用品 办公用品 日用百货 的 销售 。 依法 须 经 批准 的 项目 , 经 相关 部门 批准 后方 可 开展 经营 活动"
554,上海 中昂 供应链 管理 有限公司,91310117MA1J3BR129,2019-01-17,未知类型,孟金脖,0.0,上海,松江,上海市 松江区 新 浜 镇 新绿 路 398 号,供应链 管理 ； 计算机 科技领域 内 的 技术开发 技术 服务 技术咨询 技术转让 ， 网页 设计 ， 市场 营销策划 ， 品牌 管理 ， 工艺礼品 设计 ， 展览 展示 服务 ， 日用百货 办公用品 电子产品 计算机 软硬件 五金交电 家用电器 通讯器材 批发 零售 。 依法 须 经 批准 的 项目 ， 经 相关 部门 批准 后方 可 开展 经营 活动
555,上海 企钥 营销 管理 咨询 有限公司,91310120MA1HQLDT3D,2019-01-17,未知类型,张洪梅,0.0,上海,奉贤,上海市 奉贤区 金海 公路 4808 弄 30 号 408 室,市场 营销策划 ， 企业 营销策划 ， 企业 管理 咨询 ， 会务 服务 ， 展览 展示 服务 ， 电子商务
556,上海 亥 日 实业 有限公司,91310112MA1GCB1PXK,2019-01-17,未知类型,贺晓芳,0.0,上海,闵行,上海市 闵行区 元江路 5500 号 第 1 幢 F4006 室,室内外 装饰 装修 工程设计 专业 施工 ， 电脑 图文 设计 ， 会务 服务 ， 商务 咨询 ， 机械设备 的 安装 及 维修
557,上海 传诺 停车 管理 服务 有限公司,91310117MA1J3BRJXE,2019-01-17,未知类型,许阳,0.0,上海,松江,上海市 松江区 九亭 镇九新 公路 339 号 1 幢 14 楼,停车场
558,上海 亚什兰 化工 技术开发 有限公司,91310000MA1FRFH25U,2019-01-17,未知类型,解昕,0.0,上海,徐汇,上海市 徐汇区 虹 漕路 39 号 6 幢 一层,"从事 化工 科技领域 内 的 技术开发 技术转让 技术咨询 技术 服务 ( 除 危险 化学品 监控 化学品 烟花爆竹 民用 爆炸 物品 易制毒 化学品 ) , 化工产品 ( 除 危险 化学品 监控 化学品 烟花爆竹 民用 爆炸 物品 易制毒 化学品 ) 的 批发 佣金 代理 ( 拍卖 除外 ) 进出口 及其 它 相关 配套 业务 。 依法 须 经 批准 的 项目 , 经 相关 部门 批准 后方 可 开展 经营 ..."
559,上海 业昭 餐饮 管理 有限公司 张杨 北路 店,91310115MA1HAEW945,2019-01-17,未知类型,董桂清,0.0,上海,浦东,上海市浦东新区 张杨 北路 801 号 第一层 F1 - 315 铺位,餐饮 服务 。 依法 须 经 批准 的 项目 ， 经 相关 部门 批准 后方 可 开展 经营 活动
560,上海 亿摩 网络科技 有限公司,91310230MA1K2JX772,2019-01-17,未知类型,陈华亭,0.0,上海,崇明,上海市 崇明 区 横沙乡 富民 支路 58 号 A3 - 3440 室 ( 上海 横泰 经济 开发区 ),"从事 网络 计算机信息 科技领域 内 技术开发 技术咨询 技术 服务 , 企业 管理 咨询 , 商务 咨询 , 会务 服务 , 展览 展示 服务 , 公关活动 策划 , 企业形象 策划 , 市场 营销策划 , 计算机网络 工程 , 网页 设计 制作 , 网站 建设 , 计算机软件 开发 , 计算机 维修 , 计算机系统 集成 服务 , 动漫 设计 , 美术设计 。 依法 须 经 批准 的 项目 , 经 相关 部门 批准 后方 可 开展 经营 ..."
561,上海 会垣 科技 有限公司,91310120MA1HQLBP8E,2019-01-17,未知类型,梁建,0.0,上海,奉贤,上海市 奉贤区 四团 镇平 港路 883 - 885 号 2 幢 2944 室,从事 网络科技 信息 科技 机电 科技 电子科技 领域 内 的 技术开发 技术转让 技术咨询 技术 服务 ， 设计 制作 代理 发布 各类 广告 ， 电脑 图文 设计 制作 ， 利用 自有 媒体 发布 广告 ， 会务 服务 ， 展览 展示 服务 ， 产品包装 设计 ， 标识 标牌 设计 ， 市场 营销策划 ， 建筑装修 装饰 建设工程 专业 施工 ， 园林绿化 工程施工 ， 建筑 智能化 建设工程 设计 施工 一体化 ， 电子产品 办公用品 日用百货 服装服饰 鞋帽 的 批发 零售 ， 食用 农产品 的 销售 。 依法 须 经 批准 的 项目 ， 经 相关 部门 批准 后方 可 开展 经营 活动 。
562,上海 亟襄 食品 有限公司,91310107MA1G0UJX6J,2019-01-17,未知类型,张毅,0.0,上海,普陀,上海市 普陀区 长寿路 1118 号 B 幢 14 层 C 室,"食品 销售 。 依法 须 经 批准 的 项目 , 经 相关 部门 批准 后方 可 开展 经营 活动"
563,上海 丰地 生物科技 有限公司,91310104MA1FRFGY0J,2019-01-17,未知类型,鲍立强,0.0,上海,徐汇,上海市 徐汇区 宜山路 425 号 2208 室,"从事 生物科技 ( 转基因 生物 人体 干细胞 基因 诊断 除外 ) 医药 科技 化工 科技领域 内 的 技术开发 技术咨询 技术 服务 技术转让 , 化工原料 及 产品 ( 除 危险 化学品 监控 化学品 烟花爆竹 民用 爆炸 物品 易制毒 化学品 ) 的 销售 , 从事 货物 进出口 及 技术 进出口 业务 。 依法 须 经 批准 的 项目 , 经 相关 部门 批准 后方 可 开展 经营 活动"
564,上海 仁竺 置业 有限公司,91310000MA1K2JR1XG,2019-01-17,未知类型,周轶群,0.0,上海,崇明,上海市 崇明 区 新河镇 新 申路 921 弄 2 号 I 区 505 室,"园林绿化 工程施工 , 商务信息 咨询 , 建筑材料 计算机 软硬件 及 辅助 设备 的 销售 , 电子产品 的 设计 , 软件开发 , 计算机系统 集成 服务 , 物业管理 。 依法 须 经 批准 的 项目 , 经 相关 部门 批准 后方 可 开展 经营 活动"
565,上海 上莲 商务信息 咨询 有限公司,91310113MA1GN8967H,2019-01-17,未知类型,吴红,0.0,上海,宝山,上海市 宝山区 沪 太路 6395 号 1 _ 2 层 B 区 1697 室,商务信息 咨询 ； 营养 健康 管理 ； 从事 网络科技 计算机 科技 计算机软件 科技领域 内 的 技术开发 技术咨询 技术 服务 技术转让 ； 翻译 服务 ； 旅游 咨询 ； 广告 的 设计 制作 ； 市场 营销策划 ； 企业 管理 咨询 ； 工艺礼品
566,上海 乾吉 文化 发展 有限公司,91310112MA1GCB0D59,2019-01-17,未知类型,王凌霄,0.0,上海,闵行,上海市 闵行区 新源 路 1356 弄 1 - 7 号 1 幢 A218 室,"文化 艺术交流 策划 , 企业形象 策划 , 市场 营销策划 , 企业 管理 咨询 , 商务信息 咨询 , 从事 计算机 科技 互联网 科技领域 内 的 技术开发 技术咨询 技术 服务 技术转让 , 软件开发 , 礼仪 服务 , 摄影 服务 , 会务 服务 , 展览 展示 服务 , 动漫 设计 , 平面设计 , 景观设计 , 广告设计 制作 代理 发布 , 电影 制片 。 依法 须 经 批准 的 项目 , 经 相关 部门 批准 后方 可 ..."
567,上海 于 美艳 网络 有限公司,91310120MA1HQLH013,2019-01-17,未知类型,于美艳,0.0,上海,奉贤,上海市 奉贤区 金闸 公路 999 号 1 幢 3 层 2605 室,从事 互联网 科技 网络科技 计算机 科技 智能 科技 电子科技 领域 内 的 技术开发 技术咨询 技术 服务 技术转让 ， 一类 医疗器械 五金交电 电动工具 机械设备 金属材料 服装服饰 及 面料 服装辅料 鞋帽 日用百货 办公用品 陶瓷制品 批发 零售 ， 商务信息 咨询 ， 家政 服务 ， 保洁 服务 ， 酒店 管理 ， 企业 管理 咨询 ， 电脑 图文 设计 制作 ， 设计 制作 代理 发布 各类 广告 ， 建设 工程施工 劳务 作业 ， 建筑 装饰 装修 建设工程 设计 与 施工 ， 物业管理 。 依法 须 经 批准 的 项目 ， 经 相关 部门 批准 后方 可 开展 经营 活动 。
568,上海 丰宣 农业 发展 有限公司,91310115MA1HAEUR9F,2019-01-17,未知类型,张毅,0.0,上海,浦东,浦东新区 宣桥 镇六奉 公路 131 号 共 舞台 创业园 6 号楼 111 室,从事 农业 科技领域 内 的 技术开发 技术咨询 技术 服务 技术转让 ， 食用 农产品 销售 ， 仓储 除 危险 化学品 ， 电子商务
569,上海 传 子 餐饮 管理 服务 有限责任 公司,91310112MA1GCB172F,2019-01-17,未知类型,李孙平,0.0,上海,闵行,上海市 闵行区 七莘路 3599 弄 1 号 102 室,"餐饮企业 管理 , 餐饮 服务 。 依法 须 经 批准 的 项目 , 经 相关 部门 批准 后方 可 开展 经营 活动"
570,上海 上洛 服饰 有限公司,91310230MA1K2JU86L,2019-01-17,未知类型,陈志捷,0.0,上海,崇明,上海市 崇明 区长 兴镇 潘园 公路 1800 号 3 号楼 55573 室 上海 泰和 经济 发展 区,服装服饰 鞋帽 皮革制品 日用百货 针纺织品 工艺礼品 除 象牙 及其 制品 化妆品 家用电器 的 销售 ， 电子商务
571,上海 东湖 物业管理 有限公司 银冬路 分公司,91310115MA1K49K517,2019-01-17,未知类型,顾胜伟,0.0,上海,自贸区,中国 ( 上海 ) 自由贸易 试验区 银冬路 491 号 1 幢 101 室,"物业管理 , 酒店 管理 , 旅游 用品 酒店用品 工艺美术品 ( 象牙 及其 制品 除外 ) 食用 农产品 日用百货 服装鞋帽 针纺织品 五金交电 办公用品 建筑材料 的 销售 , 停车场 ( 库 ) 经营 管理 。 依法 须 经 批准 的 项目 , 经 相关 部门 批准 后方 可 开展 经营 活动"
572,上海 传仕 贸易 有限公司 宝山 分公司,91310113MA1GN86X9E,2019-01-17,未知类型,邓华,0.0,上海,宝山,上海市 宝山区 月 罗路 1577 号 30 幢,服装服饰 工艺礼品 ( 象牙 及其 制品 除外 ) 日用百货 文具用品 办公设备 办公用品 皮革制品 金属材料 金属制品 塑料制品 玻璃制品 机电设备 及 配件 装饰 材料 木材 木制品 纸制品 包装材料 的 销售 ; 市政 公用 专业 建设工程 设计 ; 园林 古建筑 建设工程 专业 施工 ; 展览 展示 服务 ; 建筑 装饰 装修 建设工程 设计 与 施工 ; ...
573,上海 久福 实业 有限公司,91310117MA1J3BPW3W,2019-01-17,未知类型,贺虎彪,0.0,上海,松江,上海市 松江区 石湖 荡镇塔 汇路 755 弄 29 号 1 幢 一层 A 区 129 室,减震器 橡胶制品 金属制品 五金交电 阀门 净化 设备 建材 日用百货 通信 设备 汽摩配 件 销售 ， 五金制品 金属制品 机械设备 加工 ， 橡胶制品 组装 ， 商务信息 咨询 ， 室内外 装潢 ， 自有 房屋 租赁 。 依法 须 经 批准 的 项目 ， 经 相关 部门 批准 后方 可 开展 经营 活动
574,上海 亿 电通 网络科技 有限公司,91310113MA1GN87B55,2019-01-17,有限责任公司,曹峰,0.0,上海,宝山,上海市 宝山区 吉 浦路 545 - 551 号 4360 室,从事 网络科技 计算机 软硬件 科技领域 内 的 技术开发 技术 服务 技术咨询 技术转让 ； 电子商务 不得 从事 增值 电信 金融业务 ； 从事 货物 及 技术 进出口 业务 ； 企业 管理 咨询 ； 国际 货运 代理 ； 报关 业务 ； 仓储 服务
575,上海 佳粮 餐饮 管理 有限公司,91310120MA1HQM0P0E,2019-01-18,未知类型,陈明良,0.0,上海,奉贤,上海市 奉贤区 明城路 1088 弄 7 号 1 - 2 层,"餐饮企业 管理 , 餐饮 服务 ( 限 分支机构 经营 ) , 商务信息 咨询 , 市场 营销策划 , 食用 农产品 的 销售 , 日用百货 的 批发 零售 。 依法 须 经 批准 的 项目 , 经 相关 部门 批准 后方 可 开展 经营 活动 。"
576,上海 丁友珺 餐饮 管理 有限公司,91310116MA1JBH8R4J,2019-01-18,未知类型,丁君,0.0,上海,金山,上海市 金山区 亭林镇 兴工 路 225 号 1 幢 1931 室,"餐饮企业 管理 , 广告设计 制作 代理 发布 , 品牌 管理 , 品牌 策划 , 品牌 管理 咨询 , 品牌设计 , 营养 健康 咨询服务 , 市场 营销策划 , 企业 营销策划 , 卫生洁具 , 日用百货 , 五金交电 , 劳防 用品 , 洗涤 用品 , 清洁用品 , 酒店用品 及 设备 , 办公 文化用品 , 食品 添加剂 销售 , 电子商务 ( 不得 从事 增值 电信 金融业务 ) , 从事 货物 及 技术 进出口 业务 。 依法 须 经 批准 ..."
577,上海 允周 国际 货物运输 代理 有限公司,91310120MA1HQLPB2K,2019-01-18,未知类型,葛先桃,0.0,上海,奉贤,上海市 奉贤区 海坤路 1 号 1 幢,国际 货物运输 代理 ， 从事 货物 及 技术 进出口 业务 ， 国内 货物运输 代理 ， 人工 装卸 服务 ， 人工 搬运 服务 ， 仓储 服务
578,上海 东彩 机械设备 有限公司,91310113MA1GN8BK41,2019-01-18,未知类型,李东京,0.0,上海,宝山,上海市 宝山区 金石 路 1688 号 D - 1890,普通 机械设备 机电设备 销售 安装 维修 ； 从事 机械设备 科技领域 内 的 技术开发 技术咨询 技术转让 技术 服务 ； 机械设备 配件 机电设备 及 配件 建材 五金交电 批发 零售 。 依法 须 经 批准 的 项目 ， 经 相关 部门 批准 后方 可 开展 经营 活动
