id,project_name,contract_name,contract_amount,buyer,supplier,procurement_method
646,湖北省碾盘山水利水电枢纽工程建设管理局碾盘山水利水电枢纽库区防护工程左岸段泵站堤防运行维护管理项目中标（成交）结果公告,湖北省碾盘山水利水电枢纽工程建设管理局碾盘山水利水电枢纽库区防护工程左岸段泵站堤防运行维护管理项目中标（成交）结果公告,258.5,湖北省碾盘山水利水电枢纽工程建设管理局,湖北漳河经济技术开发总公司,公开招标
647,2025年良种基地物资采购项目,2025年良种基地物资采购项目中标(成交)结果公告,41.2,金华市婺城区东方红林场,未知,公开招标
648,仙桃市医疗保障服务中心市精神疾病市内住院医保经办项目中标(成交)结果公告,仙桃市医疗保障服务中心市精神疾病市内住院医保经办项目中标(成交)结果公告,95.8,仙桃市医疗保障服务中心,中国人民财产保险股份有限公司武汉市分公司,公开招标
649,援某国7号国家道路水毁修复工程北段项目管理任务,商务部国际经济合作事务局援某国7号国家道路水毁修复工程北段项目管理任务中标公告,0.0,商务部,中铁第一勘察设计院集团有限公司和中铁一院集团南方工程咨询监理有限公司联合体,公开招标
650,晋城市园林绿化管护事务中心酢浆草采购,晋城市园林绿化管护事务中心酢浆草采购结果公告,68.54,晋城市园林绿化管护事务中心,未知,公开招标
651,援某国外交部办公楼配楼项目管理任务,商务部国际经济合作事务局援某国外交部办公楼配楼项目管理任务中标公告,0.0,商务部,机械工业第六设计研究院有限公司和国机中兴工程咨询有限公司联合体,公开招标
652,2026年接诉即办服务项目,2026年接诉即办服务项目中标公告,14060160.0,北京市石景山区城市管理指挥中心本级,北京融通润园科技有限公司,公开招标
653,2025年陕北地区国土资源调查监测,2025年陕北地区国土资源调查监测中标公告,1658000.0,自然资源部第一航测遥感院,西安光脉汇嘉科技有限责任公司,公开招标
654,国家税务总局海丰县税务局2026-2027年度食堂食材配送服务项目,国家税务总局海丰县税务局2026-2027年度食堂食材配送服务项目（采购包1）中标公告,0.0,国家税务总局海丰县税务局,汕尾市好味千浔餐饮管理有限公司,公开招标
655,玉林职业技术学院示范特色专业实训设备采购项目（二）,广西中诺工程管理有限公司关于玉林职业技术学院示范特色专业实训设备采购项目（二）中标公告,294.67,玉林职业技术学院,未知,公开招标
656,高海拔宇宙线观测站35KV供电系统消缺服务采购项目,中国科学院高能物理研究所高海拔宇宙线观测站35KV供电系统消缺服务采购项目中标公告,3367375.74,中国科学院高能物理研究所,甘孜电力建设有限公司,公开招标
657,中国人民解放军上海市青浦区人民武装部2026年物业项目,中国人民解放军上海市青浦区人民武装部2026年物业项目的中标（成交）结果公告,138.28,中国人民解放军上海市青浦区人民武装部,未知,公开招标
658,米脂县新建妇幼保健院建设项目-配电箱及相关电缆、特装区上级供电工程,米脂县发展改革和科技局米脂县新建妇幼保健院建设项目-配电箱及相关电缆、特装区上级供电工程中标（成交）结果公告,2725576.0,米脂县发展改革和科技局,榆林市隆昌建筑工程有限公司,公开招标
659,局属部分台站发射机及附属设施更新改造,四川省广播电视发射传输中心局属部分台站发射机及附属设施更新改造中标（成交）结果公告,2999800.0,四川省广播电视发射传输中心,成都凯腾四方数字广播电视设备有限公司,公开招标
660,申港社区综合管理辅助力量项目,申港社区综合管理辅助力量项目的中标（成交）结果公告,0.0,上海市浦东新区南汇新城镇人民政府,未知,公开招标
661,2026年度居民区建筑垃圾清运项目,2026年度居民区建筑垃圾清运项目的中标（成交）结果公告,308.0,上海市松江区人民政府广富林街道办事处,未知,公开招标
662,南方医科大学南方医院肾脏病大楼实验动物研究中心采购小动物身体组分分析仪采购项目,南方医科大学南方医院肾脏病大楼实验动物研究中心采购小动物身体组分分析仪采购项目中标结果公告,176.0,南方医科大学南方医院,未知,公开招标
663,2025-2027年伦教医院后勤技术辅助服务采购项目,2025-2027年伦教医院后勤技术辅助服务采购项目结果公告,762.39,佛山市顺德区伦教医院,未知,公开招标
664,中泰街道建筑垃圾长效管理服务,浙江新诚信工程咨询有限公司关于中泰街道建筑垃圾长效管理服务中标(成交)结果公告,98.0,杭州市余杭区人民政府中泰街道办事处,未知,公开招标
665,2026年瓯海区信创云服务,温州市瓯海区公共资源交易中心关于2026年瓯海区信创云服务项目的成交结果公告,26.49,温州市瓯海区人民政府办公室,未知,公开招标
666,南方医科大学南方医院肾脏病大楼实验动物研究中心采购动物步态分析系统及三箱采购项目,南方医科大学南方医院肾脏病大楼实验动物研究中心采购动物步态分析系统及三箱采购项目中标结果公告,146.0,南方医科大学南方医院,未知,公开招标
667,国家税务总局绍兴市上虞区税务局2026年度食堂食材采购及配送服务项目,国家税务总局绍兴市上虞区税务局2026年度食堂食材采购及配送服务项目中标公告,0.0,国家税务总局绍兴市上虞区税务局,绍兴锦绣农业开发有限公司,公开招标
668,2026年山西文旅香港澳门推广活动,2026年山西文旅香港澳门推广活动竞争性磋商结果公告,159.85,山西省文化和旅游厅,未知,公开招标
669,通辽市消防救援支队物业服务采购项目,通辽市消防救援支队物业服务采购项目中标公告,257880.0,通辽市消防救援支队,通辽市君铭物业服务有限责任公司,公开招标
670,教育日常定额校园安保经费,教育日常定额校园安保经费中标公告（北京市第十二中学）,1283832.0,北京市第十二中学,北京军都卫士保安服务有限公司,公开招标
671,江宁区诚信小学等校教学设备,江宁区诚信小学等校教学设备中标公告,134.07,南京市江宁区教育技术装备中心,社会信用代码,公开招标
672,甘肃教育视频会议系统分会场采购项目(二次),甘肃有色冶金职业技术学院甘肃教育视频会议系统分会场采购项目(二次)中标（成交）结果公告,56.46,甘肃有色冶金职业技术学院,未知,公开招标
673,江苏省扬州技师学院无人机实训室建设项目,江苏省扬州技师学院无人机实训室建设项目中标公告,80.63,江苏省扬州技师学院本级,社会信用代码,公开招标
674,国家税务总局天津市南开区税务局食堂食材项目（鲜冻禽畜肉类） （项目编号：TGPC-2025-A-0552）,国家税务总局天津市南开区税务局食堂食材项目（鲜冻禽畜肉类）（项目编号：TGPC-2025-A-0552）中标结果公告,0.0,国家税务总局天津市南开区税务局,天津市德和顺餐饮配送有限责任公司,公开招标
675,高参数电梯智能运维重点实验室电梯智慧检验和运行系统开发,高参数电梯智能运维重点实验室电梯智慧检验和运行系统开发中标公告,358.7,江苏省特种设备安全监督检验研究院,社会信用代码,公开招标
676,中国民用航空飞行学院天府校区建设工程空中交通管理实训中心设备采购一标段项目（三）,中国民用航空飞行学院天府校区建设工程空中交通管理实训中心设备采购一标段项目（三）公开招标中标公告,76898938.0,中国民用航空飞行学院,成都民航空管科技发展有限公司,公开招标
677,巴城镇澄治云正仪老街智慧安全管理平台项目,巴城镇澄治云正仪老街智慧安全管理平台项目中标公告,194.67,昆山市巴城镇人民政府,社会信用代码,公开招标
678,江苏省扬州技师学院CAAC培训虚拟实训室建设项目,江苏省扬州技师学院CAAC培训虚拟实训室建设项目中标公告,59.79,江苏省扬州技师学院本级,社会信用代码,公开招标
679,市级黄河故道集中连片风貌带规划编制方案项目,市级黄河故道集中连片风貌带规划编制方案项目中标公告,90.0,响水县农业农村局（机关）,社会信用代码,公开招标
680,苏州市第九人民医院信息中心服务器升级扩容,苏州市第九人民医院信息中心服务器升级扩容中标结果公告,315.6,苏州市第九人民医院,社会信用代码,公开招标
681,中国民用航空飞行学院天府校区建设工程空中交通管理实训中心设备采购一标段项目（二）,中国民用航空飞行学院天府校区建设工程空中交通管理实训中心设备采购一标段项目（二）公开招标中标公告,70916600.0,中国民用航空飞行学院,南京莱斯信息技术股份有限公司,公开招标
682,江苏省政府采购管理交易平台省本级运维服务,江苏省政府采购管理交易平台省本级运维服务中标公告,219.0,江苏省财政厅财政信息管理中心,社会信用代码,公开招标
683,武进国家高新区基础测绘技术服务（2026-2028年）,武进国家高新区基础测绘技术服务（2026-2028年） 中标公告,0.0,武进国家高新技术产业开发区管理委员会,社会信用代码,公开招标
684,江宁区公共安全视频监控补盲及能力提升服务项目,江宁区公共安全视频监控补盲及能力提升服务项目中标公告,4458.19,南京市江宁区城市数字治理中心（本级）,社会信用代码,公开招标
685,东关街道街巷保洁、垃圾清运、公厕保洁维修作业权（三年）,东关街道街巷保洁、垃圾清运、公厕保洁维修作业权（三年）中标公告,635.94,扬州市广陵区人民政府东关街道办事处（机关）,社会信用代码,公开招标
