id,product_name,keyword,price,supplier,address,description,product_category,collection_time,collection_time_2,supplier_2,created_at,updated_at
532,氟化铈CeF3 白色粉末 国标正品 硬质合金添加剂 皮革用实验室试剂,实验试剂,100.0,四川沃耐稀新材料科技有限公司,四川省乐山市沙湾区嘉农镇盐溪口村12组156号,类别：化工能源;功能助剂;合成材料助剂,实验室,2026-01-17,2026-01-17,四川沃耐稀新材料科技有限公司,2026-01-18 13:17:32,2026-01-18 13:17:32
533,实验试剂 化学试剂苯酸钾 津东天正 质量稳定 源头厂家,实验试剂,9.0,天津市津东天正精细化学试剂厂,天津,类别：化工能源;化工试剂;分析试剂,其他,2026-01-17,2026-01-17,天津市津东天正精细化学试剂厂,2026-01-18 13:17:32,2026-01-18 13:17:32
534,实验试剂 50% 酒石酸钾钠溶液 500ML/瓶 科研实验,实验试剂,380.0,湖北帅严李高生物医药有限公司,武汉东湖新技术开发区武大园四路3号国家地球空间信息产业基地II区（6期）A-3栋1204室-2号,类别：化工能源;化工试剂;分析试剂,其他,2026-01-17,2026-01-17,湖北帅严李高生物医药有限公司,2026-01-18 13:17:32,2026-01-18 13:17:32
535,中央无浆体PCR检测试剂盒各类实验试剂全国包邮,实验试剂,1200.0,上海谷研实业有限公司,上海市闵行区光华路2118号第3幢三层A364室,类别：化工能源;化工试剂;实验室试剂耗材,其他,2026-01-17,2026-01-17,上海谷研实业有限公司,2026-01-18 13:17:32,2026-01-18 13:17:32
536,聚乙烯醇实验试剂 LR250g/瓶CAS:9002-89-5 化学试剂,实验试剂,25.0,济宁方与化工有限公司,山东省济宁市鱼台县滨湖街道湖凌四路东、观鱼-路北、七所楼社区西区15号商铺（自主申报）,类别：化工能源;化工试剂;分析试剂,其他,2026-01-17,2026-01-17,济宁方与化工有限公司,2026-01-18 13:17:32,2026-01-18 13:17:32
537,实验试剂 GB/T33087用瓶装超纯水（500ml*12瓶/ 包装）,实验试剂,660.0,上海水问生物科技有限公司,上海,类别：办公文教;实验室用品;实验试剂,其他,2026-01-17,2026-01-17,上海水问生物科技有限公司,2026-01-18 13:17:32,2026-01-18 13:17:32
538,分析纯氧化镉 货源充足 厂家发货 高纯实验试剂纯,实验试剂,5.0,廊坊汇诺精细化工有限公司,河北省廊坊市大城县东汪村,类别：化工能源;化工试剂;分析试剂,其他,2026-01-17,2026-01-17,廊坊汇诺精细化工有限公司,2026-01-18 13:17:32,2026-01-18 13:17:32
539,186000847C-美国沃特世waters螺口样品瓶2ml棕色实验试剂加样瓶,实验试剂,1200.0,上海木辰生物科技有限公司,上海市闵行区沪闵路1277号2幢1层112室,类别：化工能源;化工试剂;实验室试剂耗材,其他,2026-01-17,2026-01-17,上海木辰生物科技有限公司,2026-01-18 13:17:32,2026-01-18 13:17:32
540,Grace 补充昆虫培养基，11605094-500mL 实验试剂 赛默飞,实验试剂,621.0,浙江联硕生物科技有限公司,浙江省嘉兴市南湖区嘉兴市亚太路522号12幢1号2楼,类别：化工能源;化工试剂;实验室试剂耗材,其他,2026-01-17,2026-01-17,浙江联硕生物科技有限公司,2026-01-18 13:17:32,2026-01-18 13:17:32
541,实验试剂胰酪蛋白胨Y010E 科研实验专用厂家 鸿润宝顺,实验试剂,340.0,北京鸿润宝顺科技有限公司,北京市海淀区林风二路39号院4号楼809-1,类别：化工能源;化工试剂;生化试剂,其他,2026-01-17,2026-01-17,北京鸿润宝顺科技有限公司,2026-01-18 13:17:32,2026-01-18 13:17:32
542,实验试剂 二溴丁二酸 250g/瓶 526-78-3 环保型助焊剂,实验试剂,36.0,济宁棠邑化工有限公司,鱼台县滨湖街道湖凌四路东、观鱼一路北、七所楼社区西区1号商铺（自主申报）,类别：化工能源;化工试剂;分析试剂,其他,2026-01-17,2026-01-17,济宁棠邑化工有限公司,2026-01-18 13:17:32,2026-01-18 13:17:32
543,信裕生物Recombinant TNK2 科研实验试剂 高纯度蛋白,实验试剂,756.0,上海信裕生物科技有限公司,上海市闵行区光华路2118号第3幢二层A241室,类别：化工能源;化工试剂;生化试剂,其他,2026-01-17,2026-01-17,上海信裕生物科技有限公司,2026-01-18 13:17:32,2026-01-18 13:17:32
544,RapiClear 1.52 组织透明剂 RC152001 实验试剂 透明可逆,实验试剂,3712.5,广州济恒医药科技有限公司,广州市黄埔区国际生物岛螺旋四路1号研发A区第三层303房（不可作厂房使用）,类别：化工能源;化工试剂;实验室试剂耗材,其他,2026-01-17,2026-01-17,广州济恒医药科技有限公司,2026-01-18 13:17:32,2026-01-18 13:17:32
545,春秋生物 6754-58-1 酒花酊 活性筛选 实验试剂 自主研发 支持分装,实验试剂,150.0,南京春秋生物工程有限公司,南京市栖霞区仙林街道纬地路9号F6幢303、305室,类别：化工能源;化工试剂;其他化工试剂,其他,2026-01-17,2026-01-17,南京春秋生物工程有限公司,2026-01-18 13:17:32,2026-01-18 13:17:32
546,软木花椒素 581-31-7 对照品 标准品 高校科研实验试剂 纯度高,实验试剂,40.0,成都钠钶锂生物科技有限公司,四川成都,类别：化工能源;化工试剂;分析试剂,其他,2026-01-17,2026-01-17,成都钠钶锂生物科技有限公司,2026-01-18 13:17:32,2026-01-18 13:17:32
547,哈希HACH总磷高量程实验试剂2767245-CN 品质有保障,实验试剂,885.0,苏州赛力威仪器设备有限公司,江苏苏州,类别：化工能源;化工试剂;分析试剂,其他,2026-01-17,2026-01-17,苏州赛力威仪器设备有限公司,2026-01-18 13:17:32,2026-01-18 13:17:32
548,科研级7-azidohexan-1-amine高纯度原料mg包装实验试剂,实验试剂,99.0,陕西星贝爱科生物科技有限责任公司,陕西省西安市雁塔区小寨东路129号百隆广场B座1806室,类别：化工能源;化工试剂;实验室试剂耗材,其他,2026-01-17,2026-01-17,陕西星贝爱科生物科技有限责任公司,2026-01-18 13:17:32,2026-01-18 13:17:32
549,乐美天色谱纯标准品2419125-44-1科研实验试剂,实验试剂,5000.0,成都德思特生物技术有限公司,成都市武侯区武侯新城管委会武科西二路189号1栋3层1号,类别：化工能源;化工试剂;分析试剂,其他,2026-01-17,2026-01-17,成都德思特生物技术有限公司,2026-01-18 13:17:32,2026-01-18 13:17:32
550,2X RNA Loading Buffer 源叶品牌R32064 实验试剂,实验试剂,51.0,上海源叶生物科技有限公司,上海市松江区石湖荡镇长塔路465号6幢,类别：化工能源;化工试剂;实验室试剂耗材,其他,2026-01-17,2026-01-17,上海源叶生物科技有限公司,2026-01-18 13:17:32,2026-01-18 13:17:32
551,白鲨Biosharp 琼脂糖 Agarose 100g/瓶 实验试剂 可开票,实验试剂,131.0,北京奥秘佳得医药科技有限公司,北京市大兴区中关村科技园区大兴生物医药产业基地永大路31号1幢二层206室,类别：化工能源;化工试剂;实验室试剂耗材,其他,2026-01-17,2026-01-17,北京奥秘佳得医药科技有限公司,2026-01-18 13:17:32,2026-01-18 13:17:32
552,德晟 显色底物 ADPS 生化实验试剂/纯度≥99% 厂家/价优,实验试剂,7.0,湖北新德晟材料科技有限公司,鄂州市葛店开发区光谷联合科技城C8-2-2号房,类别：化工能源;化工试剂;分析试剂,其他,2026-01-17,2026-01-17,湖北新德晟材料科技有限公司,2026-01-18 13:17:32,2026-01-18 13:17:32
553,萃取剂LIX84I 实验试剂LR 1KG 翁江试剂 可开票 科研实验,实验试剂,320.0,广东翁江化学试剂有限公司,翁源县龙仙镇陂下村委会肖屋村小组门口湖滨商业楼A栋五层1-11轴、A-F轴（仅限办公使用）,类别：化工能源;化工试剂;分析试剂,其他,2026-01-17,2026-01-17,广东翁江化学试剂有限公司,2026-01-18 13:17:32,2026-01-18 13:17:32
554,CAS 143174-36-1 Sodium Pivalate Hydrate科研实验试剂 纯度98%,实验试剂,20.0,科华智慧（深圳）创新药物研发有限公司,深圳市南山区粤海街道高新区社区粤兴二道1号虚拟大学园重点实验室平台大楼B410,类别：化工能源;化工试剂;实验室试剂耗材,其他,2026-01-17,2026-01-17,科华智慧（深圳）创新药物研发有限公司,2026-01-18 13:17:32,2026-01-18 13:17:32
555,新研博美实验试剂m-PEG4-amine 85030-56-4 仅供科研使用,实验试剂,2900.0,陕西新研博美生物科技有限公司,陕西西安,类别：化工能源;化工试剂;分析试剂,其他,2026-01-17,2026-01-17,陕西新研博美生物科技有限公司,2026-01-18 13:17:32,2026-01-18 13:17:32
556,医药级盐酸胍 实验室专用分析纯试剂 低杂质 纯度保障 启焱,实验试剂,12.0,宁夏启焱新材料有限责任公司,宁夏回族自治区银川市兴庆区解放西街街道文化西街106号银川国际贸易中心B段十四层C7号办公用房,类别：化工能源;化工试剂;分析试剂,实验室,2026-01-17,2026-01-17,宁夏启焱新材料有限责任公司,2026-01-18 13:17:32,2026-01-18 13:17:32
557,亚铁氰化钾 分析纯AR 实验化学试剂 厂家批发 精科自营,实验试剂,29.0,无锡市晶科化工有限公司,江苏无锡,类别：化工能源;化工试剂;分析试剂,其他,2026-01-17,2026-01-17,无锡市晶科化工有限公司,2026-01-18 13:17:32,2026-01-18 13:17:32
558,阿拉丁试剂 厂家正品 浩连科技 ≥97.0% 化学实验试剂,实验试剂,102.0,天津浩连科技发展有限公司,和平区宝鸡西道51号新1号354室（存在多址信息）,类别：化工能源;化工试剂;生化试剂,其他,2026-01-17,2026-01-17,天津浩连科技发展有限公司,2026-01-18 13:17:32,2026-01-18 13:17:32
559,阿拉丁试剂 实验试剂 全国授权代理商 腾准生物,实验试剂,8.8,上海腾准生物科技有限公司,上海市奉贤区解放东路1008号2323室,类别：化工能源;化工试剂;实验室试剂耗材,其他,2026-01-17,2026-01-17,上海腾准生物科技有限公司,2026-01-18 13:17:32,2026-01-18 13:17:32
560,迈康时代 气管插管急救箱MC-07F 户外家用多功能急救工具箱,急救箱,,企晟（上海）医疗器械有限公司,上海市浦东新区芙蓉花路500弄4-5号101室,类别：医药保健;医疗器械;手术室/急救室/诊疗室设备及器具,其他,2026-01-17,2026-01-17,企晟（上海）医疗器械有限公司,2026-01-18 13:17:32,2026-01-18 13:17:32
561,健生 急救箱 HS 体积小 重量轻 使用方便 坚固耐用,急救箱,,沪惠医（上海）供应链科技有限公司,上海市青浦区华新镇嘉松中路1835号3幢3层A301室,类别：医药保健;医疗器械;手术室/急救室/诊疗室设备及器具,其他,2026-01-17,2026-01-17,沪惠医（上海）供应链科技有限公司,2026-01-18 13:17:32,2026-01-18 13:17:32
562,科洛 急救箱（空箱）出诊箱急救药箱 承重强 箱型,急救箱,,企晟（上海）医疗器械有限公司,上海市浦东新区芙蓉花路500弄4-5号101室,类别：医药保健;医疗器械;手术室/急救室/诊疗室设备及器具,其他,2026-01-17,2026-01-17,企晟（上海）医疗器械有限公司,2026-01-18 13:17:32,2026-01-18 13:17:32
563,百生德婴儿培养箱EcoLa 3000供应急救诊疗室设备,急救箱,,上海聚慕医疗器械有限公司,上海市宝山区长建路199号9幢A164室,类别：医药保健;医疗器械;手术室/急救室/诊疗室设备及器具,设备,2026-01-17,2026-01-17,上海聚慕医疗器械有限公司,2026-01-18 13:17:32,2026-01-18 13:17:32
564,心肺复苏急救箱 便携式急救医疗箱厂家 应急救援储备物资全国直发,急救箱,,厦门久菲特医疗器械有限公司,厦门市集美区理工路8-4号404室,类别：医药保健;医疗器械;其他医疗器械,其他,2026-01-17,2026-01-17,厦门久菲特医疗器械有限公司,2026-01-18 13:17:32,2026-01-18 13:17:32
565,科洛（CROR）内科急救箱ZS-L-012A内科医生诊疗急救,急救箱,,杭州科洛医疗科技有限公司,浙江省杭州市滨江区江晖南路7号5幢7楼707室,类别：医药保健;医疗器械;其他医疗器械,其他,2026-01-17,2026-01-17,杭州科洛医疗科技有限公司,2026-01-18 13:17:32,2026-01-18 13:17:32
566,救护队用 医用急救箱综合拉杆抢救箱医疗应急救援保健箱套装,急救箱,,厦门维立康医疗器械有限公司,厦门市翔安区民安街道垵边路388号4楼403室,类别：医药保健;医疗器械;其他医疗器械,其他,2026-01-17,2026-01-17,厦门维立康医疗器械有限公司,2026-01-18 13:17:32,2026-01-18 13:17:32
567,内科型急救箱（包)ＦＨ-1型便携式救援用体积小重量轻,急救箱,,四川佐诚科技有限公司,成都市双流区西航港街道大件路白家段280号1栋1单元4层401号,类别：医药保健;医疗器械;其他医疗器械,其他,2026-01-17,2026-01-17,四川佐诚科技有限公司,2026-01-18 13:17:32,2026-01-18 13:17:32
568,迈康时代便捷式大号急救箱内科外科出诊箱07B,急救箱,,迈康时代（厦门）医疗科技有限公司,厦门市湖里区湖里大道40号北栋5层E区,类别：医药保健;医疗器械;其他医疗器械,其他,2026-01-17,2026-01-17,迈康时代（厦门）医疗科技有限公司,2026-01-18 13:17:32,2026-01-18 13:17:32
569,金新兴 急救箱（包） FH－5：岀诊型 小巧 便携 防水坚固耐用,急救箱,,上海寰春医疗器械有限公司,上海市青浦区华新镇嘉松中路1589号5幢二层206室,类别：医药保健;医疗器械;其他医疗器械,其他,2026-01-17,2026-01-17,上海寰春医疗器械有限公司,2026-01-18 13:17:32,2026-01-18 13:17:32
570,飞澌美汽车急救设备 FSM-08029 名元实业供应 医用急救箱,急救箱,,上海名元实业有限公司,上海,类别：医药保健;医疗器械;其他医疗器械,设备,2026-01-17,2026-01-17,上海名元实业有限公司,2026-01-18 13:17:32,2026-01-18 13:17:32
571,迈康时代 安全应急 急救医药箱 内科急救箱 MC-07D,急救箱,,迈康时代（厦门）医疗科技有限公司,厦门市湖里区湖里大道40号北栋5层E区,类别：医药保健;医疗器械;其他医疗器械,其他,2026-01-17,2026-01-17,迈康时代（厦门）医疗科技有限公司,2026-01-18 13:17:32,2026-01-18 13:17:32
572,FH-3综合型FH-2 外科型FH-1内科型FH-5出诊型 急救 ull医疗器械有限公司,急救箱,,未知,成都市双流区西航港街道大件路白家段280号1栋1单元4层401号,类别：医药保健;医疗器械;医用卫生材料及敷料,其他,2026-01-17,2026-01-17,未知,2026-01-18 13:17:32,2026-01-18 13:17:32
573,秝客急救箱 户外应急救援包家用车载急救包旅行便携 批发厂家,急救箱,,医仑健康（山东）有限公司,山东省济南市历下区轻风路6号鲁商盛景广场B座1510,类别：医药保健;医疗器械;其他医疗器械,其他,2026-01-17,2026-01-17,医仑健康（山东）有限公司,2026-01-18 13:17:32,2026-01-18 13:17:32
574,科曼暖箱BT800婴儿培养箱车载航空急救手推车运输,急救箱,,江苏方大医疗科技有限公司,扬州市广陵区广陵经济开发区广开科技园1号楼第四层厂房,类别：医药保健;医疗器械;其他医疗器械,其他,2026-01-17,2026-01-17,江苏方大医疗科技有限公司,2026-01-18 13:17:32,2026-01-18 13:17:32
575,连旗连抽式止血带 买十箱送一箱 适用于医院及户外急救,急救箱,,河南禾木佳医疗科技有限公司,河南省新乡市长垣市南蒲区健康产业园创业园C栋1号,类别：医药保健;医疗器械;医用高分子材料及制品/一次性/医用耗材,其他,2026-01-17,2026-01-17,河南禾木佳医疗科技有限公司,2026-01-18 13:17:32,2026-01-18 13:17:32
